ndMailleX;582
ndMailleY;800
Xmin;933225
Ymin;2289875
Pdm;25

IndiceMailleY;IndiceMailleX;Station1;PPC1;Station2;PPC2;Station3;PPC3;Station4;PPC4;...;
560;269;16;0
560;270;16;0
560;302;26;0
561;217;18;0
561;243;18;0
562;195;14;0
562;221;18;0
562;260;16;0
562;288;16;0
563;197;14;0
563;224;18;0
563;226;18;0
563;231;18;0
563;245;18;0
564;208;14;0
564;241;18;0
564;243;18;0
564;246;14;0
565;182;14;0
565;190;14;0
565;199;14;0
565;212;14;0
565;219;18;0
565;221;18;0
565;239;18;0
565;244;18;0
565;252;14;0
565;265;16;0
565;291;16;0
566;203;14;0
566;212;14;0
566;227;18;0
566;228;18;0
566;229;18;0
566;248;14;0
567;189;14;0
567;219;18;0
567;238;18;0
567;249;14;0
567;266;16;0
567;407;29;0
568;168;14;0
568;196;14;0
568;207;14;0
568;212;14;0
568;232;18;0
568;241;18;0
568;248;14;0
568;272;16;0
569;222;18;0
569;223;18;0
569;224;18;0
569;230;18;0
569;231;18;0
569;244;14;0
569;248;14;0
570;181;14;0
570;194;14;0
570;220;18;0
570;231;18;0
570;242;14;0
570;262;16;0
571;195;14;0
571;225;18;0
571;230;18;0
571;245;14;0
572;203;16;0
572;212;14;0
572;223;18;0
572;224;18;0
572;227;18;0
572;241;14;0
573;208;16;0
573;209;16;0
573;222;14;0
573;236;14;0
573;238;14;0
573;258;16;0
573;264;16;0
575;160;14;0
575;175;8;0
575;221;14;0
575;223;14;0
575;237;14;0
575;260;16;0
575;279;16;0
576;160;8;0
576;257;16;0
576;270;16;0
577;150;8;0
577;202;16;0
577;225;14;0
577;233;14;0
577;258;16;0
578;162;8;0
578;171;8;0
578;180;14;0
578;232;14;0
578;241;14;0
578;255;16;0
578;276;16;0
578;277;16;0
578;341;29;0
579;161;8;0
579;189;16;0
580;253;14;0
580;258;16;0
580;271;16;0
581;191;16;0
581;220;16;0
581;239;14;0
582;189;16;0
582;219;16;0
582;228;14;0
582;263;16;0
582;271;16;0
583;169;8;0
583;192;16;0
583;270;16;0
584;175;16;0
585;167;8;0
585;189;16;0
585;237;16;0
585;250;16;0
586;169;8;0
586;192;16;0
586;223;16;0
586;226;16;0
586;227;16;0
586;247;16;0
587;173;8;0
588;157;8;0
588;166;8;0
588;170;14;0
589;225;16;0
589;226;16;0
589;229;16;0
590;173;14;0
590;234;16;0
590;245;16;0
590;246;16;0
590;263;16;0
591;222;16;0
592;176;16;0
592;228;16;0
593;197;16;0
593;205;16;0
594;174;16;0
594;185;16;0
594;187;16;0
594;190;16;0
594;201;16;0
594;215;16;0
594;230;16;0
594;263;16;0
595;164;14;0
596;224;16;0
596;229;16;0
597;183;16;0
597;225;16;0
597;229;16;0
597;243;16;0
598;221;16;0
599;231;16;0
600;171;16;0
600;230;16;0
601;213;16;0
601;214;16;0
601;370;29;0
602;220;16;0
602;224;16;0
603;185;16;0
603;434;29;0
603;447;29;0
604;192;16;0
604;219;16;0
606;193;16;0
606;218;16;0
606;383;29;0
607;208;16;0
608;219;16;0
608;258;16;0
608;271;16;0
609;198;16;0
609;330;27;0
609;371;29;0
610;180;16;0
612;213;16;0
614;275;16;0
614;298;16;0
614;382;27;0
614;423;29;0
615;61;8;0
617;199;16;0
617;202;16;0
617;276;16;0
617;326;27;0
618;399;27;0
619;288;27;0
620;198;16;0
620;216;16;0
620;245;16;0
620;280;16;0
622;284;27;0
623;202;16;0
623;302;27;0
624;424;29;0
625;190;16;0
625;279;27;0
625;283;27;0
625;297;27;0
625;299;27;0
625;416-1;;;0
626;218;16;0
626;444;29;0
627;193;16;0
627;216;16;0
628;216;16;0
629;282;27;0
629;285;27;0
629;311;27;0
631;285;27;0
632;193;16;0
632;286;27;0
632;335;27;0
632;432;29;0
633;202;16;0
633;212;16;0
634;223;16;0
634;289;27;0
635;219;16;0
635;294;27;0
636;200;16;0
637;316;27;0
638;204;16;0
638;214;16;0
639;314;27;0
639;315;27;0
640;194;8;0
641;196;8;0
641;211;16;0
642;187;8;0
642;206;16;0
643;306;27;0
644;203;8;0
645;209;16;0
645;306;27;0
646;48;8;0
646;407;27;0
647;215;16;0
647;306;27;0
647;421;27;0
648;340;27;0
649;202;8;0
649;299;27;0
649;337;27;0
650;299;27;0
651;339;27;0
652;199;8;0
652;372;27;0
654;213;8;0
656;447;27;0
657;123;8;0
660;373;27;0
663;92;8;0
668;197;17;0
670;202;17;0
672;200;17;0
674;111;8;0
675;182;8;0
676;188;17;0
677;186;17;0
678;77;8;0
681;438;27;0
682;190;17;0
686;71;8;0
690;454;27;0
692;428;27;0
696;44;8;0
697;86;8;0
698;82;8;0
723;233;17;0
723;244;17;0
727;129;8;0
728;184;8;0
731;246;17;0
731;247;17;0
739;158;8;0
740;182;8;0
749;283-1;;;0
753;181;8;0
753;288-1;;;0
755;170;8;0
755;192;8;0
757;189;8;0
759;170;8;0
759;177;8;0
759;178;8;0
768;299-1;;;0
771;170;8;0
778;169;8;0
779;291-1;;;0
